stage,record_id,group_id,label,validation_fold
stage1,rec_b9b5a078b977d898dcd0,infant_sha256:658d3e452916cfd7175a88280c341de53df59f6050865a0bdd899860083652ee,baby,1
stage1,rec_34bfab5d0ccf9bb47126,infant_sha256:9d0ed106d054a3bcb0c5cf37d3c34f40aac26f4ee13ce0f545d3cb897eb5aef8,baby,1
stage1,rec_b159b9c31b0ccbc89a85,infant_sha256:68216418b1a62e5ea2d6a1c340ec1c705da964adabb0fbc2c1ebcfb72244dca2,baby,1
stage1,rec_ee5c8dfe7aa9ead67c37,infant_sha256:eca9b35b9812e3240de0a34bd1a43d901641cd82f490d32199e26ae6810f386d,baby,1
stage1,rec_9e605026a45828597e95,infant_sha256:5de1a7f9cb4f03323f7234e53ee6268c2bdefaabc2b8fcb727d0fc48ce639594,baby,1
stage1,rec_aa622ce0d0bae1228e63,infant_sha256:f02101e72012844b36cd37f78a95ead77560fc486c4fdadaaa0aeefa9df2145d,baby,1
stage1,rec_77d382cebd6165bd1f4e,infant_sha256:025521accf6116286bafe7f2404267c426e8b6ff6fda60add4c7ea87ad6d25a6,baby,1
stage1,rec_373f9639161a4a42a13d,infant_sha256:f138fc7acfc6d0d1cbefe73b824f2e4ec611f1a99b65d434bc8831e2dbf103ac,baby,1
stage1,rec_6d06f9fdf3356c1f82d2,infant_sha256:2ffe93bc17f65c7d1cd327c87adfe3421d806cadf8da1ccfba6d290952ff35b8,baby,1
stage1,rec_3a4f0fe4fd6a0cff506f,infant_sha256:58bc77e2ace62286950d0b59e42f42eca4760fe8525cee04c7bdf5fcdaf12bfc,baby,1
stage1,rec_578dbf3689ea01a8a6ab,infant_sha256:428861112eb922c73c46f326bed68f90f74f4df57e230d60d8a37385551ffb37,baby,1
stage1,rec_e8e60bd502127d987557,infant_sha256:281ba594cd900deaabd7976040fe9701748192e469408e542b4b6982a80ffc91,baby,1
stage1,rec_62b412afc0f37e27404c,infant_sha256:c17775ae85e14e1da649fe72c0d805cf9e384cd97646ec494306065e232d5ecf,baby,1
stage1,rec_e8f5a7e1fa39a9b50c9c,infant_sha256:64c36ebd3c1854465f1a6199af818a14948f503008aa2223879a83f48952c263,baby,1
stage1,rec_1b733202df78607bb041,infant_sha256:494c1d3687de3b8a886def4cfd2697177f66b615d83e77698e8d76547b745f39,baby,1
stage1,rec_1c86fe7fe16836fae2c5,infant_sha256:159e7f55830a8b469a58ec1436ceba4c0f382e289e97a02be729334dc6a237d8,baby,1
stage1,rec_4276b7de08d410c31454,infant_sha256:ebbe537a9e89a51a565d2057ec05f3b1603782772cc10a7300859ebf1ae3496e,baby,1
stage1,rec_e21c7b8e66dd449a938b,infant_sha256:6264b9695cac65ecac7c2e607eb0dc97a2be3d48949ce9b492229416c8847a7e,baby,1
stage1,rec_8d5f2d47c0474322ccc8,infant_sha256:6c3b6654b154c4672acc21795efa55d28935ea5809f57e6cb214ea2f942e95b3,baby,1
stage1,rec_f9fb47e8a3ed0a22c4ad,infant_sha256:2c1b4785158659189577572996f6ffab051d254ac8485a4d8cdbc67164bf58eb,baby,1
stage1,rec_19ca95fa0e9cc6f77602,infant_sha256:fc20ee4bb80a46bf47ac95699cfcdad0d159f9cefdb9c60b6f483257b1120947,baby,1
stage1,rec_8177f9e186a5ddb0be27,infant_sha256:80a99d09e972dee78e2ec62264dad6e714f4288492508b7ecd9e72cee50a668f,baby,1
stage1,rec_c20da6d7a956a73d1bd5,infant_sha256:3715fcb5ae3b7024b9de09df29d788cb1888e6bb19317fc31f2faf3ed20280e6,baby,1
stage1,rec_ad8e77f8cb1fddd992f6,infant_sha256:fd9110c1e747f43e6901ae141296f3843e8161a0fc9c078e01601228f7df9656,baby,1
stage1,rec_90ff81a514cc71351efc,infant_sha256:bf9bd3fc4bcff70e01899a30429991ceae8ae6a2c70534fc1170a87194656bee,baby,1
stage1,rec_6aee9beea238e83aa7a9,infant_sha256:38be5d3ea66904c7b69e69fa7e897ab0206c2b7d027152cfa84c05ca70d452d0,baby,1
stage1,rec_32de9e44bf2fa1c66efc,infant_sha256:c81a807ba4029869fa0f95c308dd9d3610f660492e2e58f489b975b64d988e7e,baby,1
stage1,rec_aec869bbe88cbdefe91d,esc50_source:100038,not_baby,1
stage1,rec_59153ace7e677bdcf73f,esc50_source:11687,not_baby,1
stage1,rec_734152d668a87338b23b,esc50_source:118206,not_baby,1
stage1,rec_ed1d9d09bd4947beac70,esc50_source:13613,not_baby,1
stage1,rec_bc63c935a401d0f2e2de,esc50_source:17367,not_baby,1
stage1,rec_439f8be981581539e1f9,esc50_source:18757,not_baby,1
stage1,rec_3a2c09a2e6829af3a8e6,esc50_source:21935,not_baby,1
stage1,rec_62e0e19ff35a6aa87196,esc50_source:223162,not_baby,1
stage1,rec_85be1ab194a757f98bea,esc50_source:26188,not_baby,1
stage1,rec_b2521e246c66c75d4a86,esc50_source:27166,not_baby,1
stage1,rec_527ebc190ef5c9814c48,esc50_source:30214,not_baby,1
stage1,rec_c1a0a1bf016383d9e3d1,esc50_source:31748,not_baby,1
stage1,rec_73a9e9f96a67fc369045,esc50_source:36393,not_baby,1
stage1,rec_207f061dd89a3df41727,esc50_source:36400,not_baby,1
stage1,rec_39b21339c55908d99618,esc50_source:38559,not_baby,1
stage1,rec_0a2d83649fe6fc09d58a,esc50_source:39923,not_baby,1
stage1,rec_f2576a499068277f711c,esc50_source:40967,not_baby,1
stage1,rec_3fb0454c96d0e103a261,esc50_source:43382,not_baby,1
stage1,rec_86979075a9092186eeb3,esc50_source:45645,not_baby,1
stage1,rec_cffa63b30798ac3f6ea2,esc50_source:47923,not_baby,1
stage1,rec_97bca158437a8d1272ed,esc50_source:50060,not_baby,1
stage1,rec_14bb53e78dee895a801e,esc50_source:50661,not_baby,1
stage1,rec_bfe39cab9367e980a87a,esc50_source:51147,not_baby,1
stage1,rec_e0667f9dfbbaca59d749,esc50_source:53444,not_baby,1
stage1,rec_2aa52f4d362ca51a608c,esc50_source:60460,not_baby,1
stage1,rec_ee9d55ae2b84a4f9617d,esc50_source:61261,not_baby,1
stage1,rec_09c822a8a9b3a59af070,esc50_source:62594,not_baby,1
stage1,rec_f960cc2e94388a2f2776,esc50_source:69760,not_baby,1
stage1,rec_26fcef82a8e5d458012f,esc50_source:72229,not_baby,1
stage1,rec_0c46771cca75e1bd7db7,esc50_source:72229,not_baby,1
stage1,rec_ff2fb374325db2c86655,esc50_source:79146,not_baby,1
stage1,rec_309fec9cc93532964a91,esc50_source:80841,not_baby,1
stage1,rec_07e829a44a9edac9f913,esc50_source:82817,not_baby,1
stage1,rec_15c1e6e200a57b883875,esc50_source:84393,not_baby,1
stage1,rec_a07589f32cf910608dcb,esc50_source:85168,not_baby,1
stage1,rec_7b1f660ed47fdff607d2,esc50_source:88409,not_baby,1
stage1,rec_2c693d6a2e60a1881b7e,esc50_source:88409,not_baby,1
stage1,rec_e6ccd7de49f50721e435,esc50_source:91359,not_baby,1
stage1,rec_d211538bab3eafdb7c2b,esc50_source:91359,not_baby,1
stage1,rec_bb9ad5ece6140af171c6,esc50_source:96890,not_baby,1
stage1,rec_af0acd3efc28631add1c,esc50_source:102852,not_baby,1
stage1,rec_22b01434975d61c39a94,esc50_source:103423,not_baby,1
stage1,rec_b038fb59b25a63ea375d,esc50_source:104168,not_baby,1
stage1,rec_11caf7528a5a15fe21f7,esc50_source:106487,not_baby,1
stage1,rec_99e95dcd7a5877539d57,esc50_source:109505,not_baby,1
stage1,rec_cf8c6f11e10e77c1243c,esc50_source:117616,not_baby,1
stage1,rec_996f278529156c3de746,esc50_source:119139,not_baby,1
stage1,rec_7578d42a10351945236c,esc50_source:120218,not_baby,1
stage1,rec_5aa32a2960df86d09f60,esc50_source:120218,not_baby,1
stage1,rec_bce68ea5a3b5e4f900bd,esc50_source:120587,not_baby,1
stage1,rec_e21bb20b360c9019378d,esc50_source:121978,not_baby,1
stage1,rec_face3895a2b0a1353dcf,esc50_source:122763,not_baby,1
stage1,rec_aaca54a54c608638b878,esc50_source:122763,not_baby,1
stage1,rec_5af017496292cc3a5fd5,esc50_source:123712,not_baby,1
stage1,rec_7afbb0ff0668e8f483d5,esc50_source:126433,not_baby,1
stage1,rec_8e17d1631501262257bc,esc50_source:127109,not_baby,1
stage1,rec_ae5b6ff7868d597cf117,esc50_source:130979,not_baby,1
stage1,rec_c576ccd059b7575ffe0b,esc50_source:134049,not_baby,1
stage1,rec_f0c068e479cfe35e2498,esc50_source:140147,not_baby,1
stage1,rec_c2c43bed95334561d4e6,esc50_source:144031,not_baby,1
stage1,rec_8f185da2809a5a45c873,esc50_source:152895,not_baby,1
stage1,rec_3430a4996274e63a17c2,esc50_source:152964,not_baby,1
stage1,rec_e2176df0332480657bd8,esc50_source:157488,not_baby,1
stage1,rec_a4546bc0d06497da2c35,esc50_source:160128,not_baby,1
stage1,rec_74dc05d838e1c99f8b55,esc50_source:188822,not_baby,1
stage1,rec_ddec653c78f1550cf80d,esc50_source:188822,not_baby,1
stage1,rec_8dc9b71eb0f678c78245,esc50_source:188822,not_baby,1
stage1,rec_97952f9fbe4a0375b598,esc50_source:188822,not_baby,1
stage1,rec_27c09c244e623559d3ee,esc50_source:209475,not_baby,1
stage1,rec_ce7bc6d63a301c5900cb,esc50_source:25293,not_baby,1
stage1,rec_c4171d7887942112522d,esc50_source:28314,not_baby,1
stage1,rec_bd45c4f38745a5fbefb6,esc50_source:28314,not_baby,1
stage1,rec_c2b3fb5abdc72ad46249,esc50_source:32834,not_baby,1
stage1,rec_6d16235919d2e606b205,esc50_source:52789,not_baby,1
stage1,rec_a9a9cc0677eadf4f5e6a,esc50_source:54086,not_baby,1
stage1,rec_ec9ad2b216eeea36d1f3,esc50_source:54962,not_baby,1
stage1,rec_694679415437bdc9524a,esc50_source:56926,not_baby,1
stage1,rec_4ec0e5744fb06c3e6930,esc50_source:57191,not_baby,1
stage1,rec_f7efd17900e809ea0635,esc50_source:59241,not_baby,1
stage1,rec_602b3325860ba9abe8c9,esc50_source:60795,not_baby,1
stage1,rec_2ab4d13d4ace21dd8f3b,esc50_source:64332,not_baby,1
stage1,rec_c92301dec96f4b61208e,esc50_source:66205,not_baby,1
stage1,rec_d3d590e68ba8c762624e,esc50_source:70366,not_baby,1
stage1,rec_3d696a5226a446b023ea,esc50_source:70939,not_baby,1
stage1,rec_dbee464043868f7e6ea5,esc50_source:72970,not_baby,1
stage1,rec_48296cbd2c02dbdf1979,esc50_source:74977,not_baby,1
stage1,rec_818d15daffb7880f2871,esc50_source:76868,not_baby,1
stage1,rec_f6664fd458f1383dd755,esc50_source:81970,not_baby,1
stage1,rec_1847cba23393e585c833,esc50_source:81970,not_baby,1
stage1,rec_1c804486f856350af902,esc50_source:81970,not_baby,1
stage1,rec_a329cddebb97662e0286,esc50_source:84943,not_baby,1
stage1,rec_c2d6245159adecbb709e,esc50_source:85945,not_baby,1
stage1,rec_38370422e0cfaafcfc5c,esc50_source:87780,not_baby,1
stage1,rec_224419176cc0017275a0,esc50_source:93030,not_baby,1
stage1,rec_49aa05a14e57c1646b3d,esc50_source:95258,not_baby,1
stage1,rec_085d0eb0088983425bff,esc50_source:95258,not_baby,1
stage1,rec_34ec08f297a298371082,esc50_source:96033,not_baby,1
stage1,rec_0b3ddcb30b55c1f9298d,esc50_source:99795,not_baby,1
stage1,rec_4da3a92532b41971f790,esc50_source:100024,not_baby,1
stage1,rec_6b727c683a5c8f67b17a,esc50_source:100024,not_baby,1
stage1,rec_7b0c3c0adf6ba119f2d6,esc50_source:103401,not_baby,1
stage1,rec_2c8eb61e36fecfaffc95,esc50_source:103401,not_baby,1
stage1,rec_591afe07ae920df7e9dc,esc50_source:103401,not_baby,1
stage1,rec_3fa8f0827ed75aefe545,esc50_source:103401,not_baby,1
stage1,rec_6ba795a1c4f0e3ff6416,esc50_source:105236,not_baby,1
stage1,rec_69e849b96f0766ded187,esc50_source:107123,not_baby,1
stage1,rec_ef5f23764c64cd11a6a8,esc50_source:108451,not_baby,1
stage1,rec_f8dfd8da759e9f4abd37,esc50_source:108451,not_baby,1
stage1,rec_a830845b33d30ec1f946,esc50_source:110913,not_baby,1
stage1,rec_b020da989e4df5eb95b6,esc50_source:110913,not_baby,1
stage1,rec_a1bd0df3a8e53e49f020,esc50_source:110913,not_baby,1
stage1,rec_98dfc159b93e6804829a,esc50_source:110913,not_baby,1
stage1,rec_322c0518ecbd03780869,esc50_source:112522,not_baby,1
stage1,rec_97cee48b626fc1259984,esc50_source:115387,not_baby,1
stage1,rec_eea939e24f7896414bd7,esc50_source:115387,not_baby,1
stage1,rec_def9c4212c406185aadf,esc50_source:115387,not_baby,1
stage1,rec_1baca4c69026c972406e,esc50_source:117883,not_baby,1
stage1,rec_6ddaa520a463243174f3,esc50_source:118658,not_baby,1
stage1,rec_ed877a27d02a7e1aa70b,esc50_source:118658,not_baby,1
stage1,rec_62c498d4f52b4ed52dd1,esc50_source:128512,not_baby,1
stage1,rec_b66fc1817faba0a82757,esc50_source:128512,not_baby,1
stage1,rec_65feea339842c48fdb84,esc50_source:132830,not_baby,1
stage1,rec_0adb24464f885944d145,esc50_source:134049,not_baby,1
stage1,rec_5c071d5824e91ac844a4,esc50_source:135650,not_baby,1
stage1,rec_e39ceaad22aeb140062c,esc50_source:135650,not_baby,1
stage1,rec_c93daa85a1a136f95904,esc50_source:138212,not_baby,1
stage1,rec_0decac0b55f8bcf62d0f,esc50_source:139109,not_baby,1
stage1,rec_bb15c0cde0f114d62c02,esc50_source:142006,not_baby,1
stage1,rec_ccafd5b06dadc3c3bbf9,esc50_source:142601,not_baby,1
stage1,rec_4ad105cff4ca9a7d9201,esc50_source:143119,not_baby,1
stage1,rec_7837c9ab542a3c22431d,esc50_source:144259,not_baby,1
stage1,rec_023bbf0d96d592fc07ba,esc50_source:145387,not_baby,1
stage1,rec_848fc602b692aa35f2a7,esc50_source:145487,not_baby,1
stage1,rec_d1bf1068e3822bf6dc39,esc50_source:145774,not_baby,1
stage1,rec_86dae88c40871587f7bb,esc50_source:146964,not_baby,1
stage1,rec_d62c294a65206a2bf4dd,esc50_source:147342,not_baby,1
stage1,rec_02deca40499976ca5400,esc50_source:149189,not_baby,1
stage1,rec_195991f21b0c4bab4daa,esc50_source:151206,not_baby,1
stage1,rec_7f527ba19fdecbb7587e,esc50_source:151273,not_baby,1
stage1,rec_3cef2c45f11ddda6f25b,esc50_source:153444,not_baby,1
stage1,rec_989ae147e57398c2c0f1,esc50_source:154781,not_baby,1
stage1,rec_e9d8504af2c5902de4c4,esc50_source:155577,not_baby,1
stage1,rec_1d53a0df701a8b7052de,esc50_source:155584,not_baby,1
stage1,rec_9263362c47f59185be68,esc50_source:158476,not_baby,1
stage1,rec_67be7f75e838c953276c,esc50_source:161500,not_baby,1
stage1,rec_3e6a0b867e23afe8d357,esc50_source:163607,not_baby,1
stage1,rec_713541ed60557635040c,esc50_source:163607,not_baby,1
stage1,rec_93df184dc22bbfcb183f,esc50_source:164120,not_baby,1
stage1,rec_34af26019d43ef949fc9,esc50_source:166546,not_baby,1
stage1,rec_d4ce08701039e1374daa,esc50_source:166546,not_baby,1
stage1,rec_fea6ce593b3dbea2459d,esc50_source:170851,not_baby,1
stage1,rec_b5ae4deae4906055e68c,esc50_source:172881,not_baby,1
stage1,rec_cbbbdba773e50330ab83,esc50_source:181132,not_baby,1
stage1,rec_b7828a0902bd62e6a2f5,esc50_source:182025,not_baby,1
stage1,rec_b563bad6214703d29b79,esc50_source:185313,not_baby,1
stage1,rec_74471163c5cf08baa8d9,esc50_source:188726,not_baby,1
stage1,rec_83f230ff69bd10905c3b,esc50_source:193767,not_baby,1
stage1,rec_4e49e06bdd34913f8bc2,esc50_source:203377,not_baby,1
stage1,rec_9b9c3477fa605d6d710a,esc50_source:20861,not_baby,1
stage1,rec_35c4edcff81ff294ea56,esc50_source:216281,not_baby,1
stage1,rec_314d4be5c798187b2a64,esc50_source:257858,not_baby,1
stage1,rec_f7dc55f15d84b1816378,esc50_source:51909,not_baby,1
stage1,rec_4da08d7250369bcbca5d,esc50_source:51909,not_baby,1
stage1,rec_2f82d93cb934789c39d0,esc50_source:58772,not_baby,1
stage1,rec_946387d6f28b9a40addc,esc50_source:68630,not_baby,1
stage1,rec_5895a871d133bf4af47b,esc50_source:68630,not_baby,1
stage1,rec_2d63db7cee684016c304,esc50_source:68630,not_baby,1
stage1,rec_1b01f868ffa47af734e0,esc50_source:98193,not_baby,1
stage1,rec_e460b7a9b2a50dbea8af,esc50_source:125070,not_baby,1
stage1,rec_95f767c2e45dbf68ba2c,esc50_source:126532,not_baby,1
stage1,rec_2048b98f455efeb1664c,esc50_source:128659,not_baby,1
stage1,rec_9611d59701987a2fa7e4,esc50_source:132383,not_baby,1
stage1,rec_3de95d27480c1e3a46cc,esc50_source:132383,not_baby,1
stage1,rec_a2fb9930f875dc14ed46,esc50_source:141365,not_baby,1
stage1,rec_3ee03e87ff7889119e7e,esc50_source:156227,not_baby,1
stage1,rec_d52142b3d73694211f9a,esc50_source:156844,not_baby,1
stage1,rec_0482a9ae05790178487f,esc50_source:156993,not_baby,1
stage1,rec_5e83bcd97bf6afde0809,esc50_source:161100,not_baby,1
stage1,rec_7e7c745288728e89493b,esc50_source:165606,not_baby,1
stage1,rec_fc8c59152bc5207c408d,esc50_source:165845,not_baby,1
stage1,rec_54900be847851a1d6638,esc50_source:165845,not_baby,1
stage1,rec_ff9264d36c179fe49c7e,esc50_source:168446,not_baby,1
stage1,rec_07792229db86c173f151,esc50_source:171652,not_baby,1
stage1,rec_f9c3543c8b543e07af4d,esc50_source:172366,not_baby,1
stage1,rec_e59ca153b7be581d1ea5,esc50_source:172377,not_baby,1
stage1,rec_f8372839b2a00b6289c0,esc50_source:175025,not_baby,1
stage1,rec_040594880bdb1f67b130,esc50_source:176631,not_baby,1
stage1,rec_d710c64a20d393fb78be,esc50_source:177835,not_baby,1
stage1,rec_3855ae718e11039796e1,esc50_source:181708,not_baby,1
stage1,rec_8aa8129182edab78171d,esc50_source:181999,not_baby,1
stage1,rec_fe77585a9a8f025f9584,esc50_source:182041,not_baby,1
stage1,rec_08fd1c7b4f4fb738131c,esc50_source:182613,not_baby,1
stage1,rec_193aefe4b372ba881c36,esc50_source:182613,not_baby,1
stage1,rec_b12501c89c39c40fdd58,esc50_source:183992,not_baby,1
stage1,rec_3c1d614c8ad5bceec5ed,esc50_source:185613,not_baby,1
stage1,rec_d5ce87dc22c3c5cd9d7d,esc50_source:186935,not_baby,1
stage1,rec_2434789f14d352f37e69,esc50_source:186940,not_baby,1
stage1,rec_87a010fcfd6fe656e6a6,esc50_source:188003,not_baby,1
stage1,rec_cbca81d5f2fcca109fe2,esc50_source:189828,not_baby,1
stage1,rec_9921c2ab1d6961be9266,esc50_source:189838,not_baby,1
stage1,rec_ffed934911e330513e61,esc50_source:191687,not_baby,1
stage1,rec_c1c09f87a1e6a37fc327,esc50_source:192068,not_baby,1
stage1,rec_93b0855907a1f26851b6,esc50_source:195805,not_baby,1
stage1,rec_80cc4552ebebb88de4cc,esc50_source:198841,not_baby,1
stage1,rec_9882972a53cb7c67b542,esc50_source:198965,not_baby,1
stage1,rec_eb35188bfb303f846868,esc50_source:201988,not_baby,1
stage1,rec_766b69f9c17c2f5dda38,esc50_source:204119,not_baby,1
stage1,rec_4e10bbe257ff044cd6d3,esc50_source:204123,not_baby,1
stage1,rec_9a27acf379a904a13c2e,esc50_source:204777,not_baby,1
stage1,rec_63e0f0787264f5cd9eed,esc50_source:204777,not_baby,1
stage1,rec_76736e4b18e836525e79,esc50_source:204777,not_baby,1
stage1,rec_06cd9016f467f593798e,esc50_source:205526,not_baby,1
stage1,rec_2bae58fab6256a572199,esc50_source:205526,not_baby,1
stage1,rec_f79982a8ddbfdfce59cb,esc50_source:253649,not_baby,1
stage1,rec_09c7d0f04445a4db9f25,esc50_source:67358,not_baby,1
stage1,rec_057f3affbfa9fc792533,esc50_source:80761,not_baby,1
stage1,rec_33631efb86c8d9588422,esc50_source:117122,not_baby,1
stage1,rec_815cb9ea4633c27a4827,esc50_source:160551,not_baby,1
stage1,rec_2bd139976b96053ecd2f,esc50_source:169983,not_baby,1
stage1,rec_13e85599374bc87581b8,esc50_source:171118,not_baby,1
stage1,rec_60e19379e26e370a04b0,esc50_source:179294,not_baby,1
stage1,rec_68a8a85ad3a130251a41,esc50_source:179860,not_baby,1
stage1,rec_071ee1c7e1e6d7fc858c,esc50_source:179865,not_baby,1
stage1,rec_8796c759650d1e9dbdd7,esc50_source:180156,not_baby,1
stage1,rec_8ae8d01bd66c2eff3c12,esc50_source:180156,not_baby,1
stage1,rec_9fb771f627109c95343e,esc50_source:180156,not_baby,1
stage1,rec_dca24cd2ee83351fac6e,esc50_source:188365,not_baby,1
stage1,rec_5da766856a50ce50d8d9,esc50_source:194932,not_baby,1
stage1,rec_479b9cbd7122dcdb9fd7,esc50_source:195518,not_baby,1
stage1,rec_3e1b194e7d6c886f59c0,esc50_source:197913,not_baby,1
stage1,rec_1f1cd8661971043fc402,esc50_source:201274,not_baby,1
stage1,rec_9e9e2b4fec92c2647d44,esc50_source:202898,not_baby,1
stage1,rec_3ad3e77b9884db57df68,esc50_source:207811,not_baby,1
stage1,rec_6ca4a16be4d7945fadd8,esc50_source:207811,not_baby,1
stage1,rec_32a5094052e769323610,esc50_source:210612,not_baby,1
stage1,rec_3ff5191bbc9893524769,esc50_source:211408,not_baby,1
stage1,rec_8885012932943303736b,esc50_source:212181,not_baby,1
stage1,rec_77306d2d2aa525265f31,esc50_source:213836,not_baby,1
stage1,rec_3368cfc75201fdd9ca87,esc50_source:213836,not_baby,1
stage1,rec_ec7e252e40ebe397255e,esc50_source:213836,not_baby,1
stage1,rec_da85e4746dc12d820cce,esc50_source:213836,not_baby,1
stage1,rec_2e0260550ab777e67d9d,esc50_source:214362,not_baby,1
stage1,rec_3ba41543a52ff3df276b,esc50_source:215447,not_baby,1
stage1,rec_3ae2952e44ec3f39bd30,esc50_source:215634,not_baby,1
stage1,rec_fc2cd58aea69ef295377,esc50_source:218494,not_baby,1
stage1,rec_e1c640b29ee329274b8f,esc50_source:219242,not_baby,1
stage1,rec_b3bf311da3807af98997,esc50_source:219242,not_baby,1
stage1,rec_6bd2b51e39846d0abb1a,esc50_source:221568,not_baby,1
stage1,rec_71f8c180aab6cea959e8,esc50_source:222894,not_baby,1
stage1,rec_6ea2d99580d9c7bd7994,esc50_source:231762,not_baby,1
stage1,rec_e7caa8d8074782526a25,esc50_source:233019,not_baby,1
stage1,rec_5d08b26b59bd5684d21e,esc50_source:233607,not_baby,1
stage1,rec_dcaa27d1e41ad1dd46cf,esc50_source:234855,not_baby,1
stage1,rec_3b7fae6a4a225f2fbcca,esc50_source:235874,not_baby,1
stage1,rec_352b4163060dd9f73337,esc50_source:237795,not_baby,1
stage1,rec_406b2b1ea703723eb86b,esc50_source:238926,not_baby,1
stage1,rec_fadaa8c5e0b9721ee8f4,esc50_source:242490,not_baby,1
stage1,rec_5987304a1e024a4a4fb0,esc50_source:243036,not_baby,1
stage1,rec_1363c73e06cd87700522,esc50_source:243635,not_baby,1
stage1,rec_75fb5303641c8e3dff2e,esc50_source:244315,not_baby,1
stage1,rec_41bd1578855fd008a80b,esc50_source:244315,not_baby,1
stage1,rec_5901c5f6479638d6012f,esc50_source:244315,not_baby,1
stage1,rec_bc778c8ab27f76fe6a72,esc50_source:244933,not_baby,1
stage1,rec_12b6ab7696cc9d5ae1d2,esc50_source:249748,not_baby,1
stage1,rec_fd035c6e2081bbb73c90,esc50_source:250753,not_baby,1
stage1,rec_ba6ba03456f6685c5349,esc50_source:251489,not_baby,1
stage1,rec_5ec455b1f4bac2e24ef7,esc50_source:251962,not_baby,1
stage1,rec_afa37b36506828a50efa,esc50_source:257349,not_baby,1
stage1,rec_b104e2a7052a4c6ee68f,esc50_source:260433,not_baby,1
stage1,rec_4d6eebe1442b288a42e7,esc50_source:261439,not_baby,1
stage1,rec_ff4bbe6a127cde5961a8,esc50_source:263775,not_baby,1
stage1,rec_8488e655dc827145a65e,esc50_source:263775,not_baby,1
stage1,rec_27dfd78be7f02178554b,esc50_source:9032,not_baby,1
stage1,rec_f727cf87adcf68c78684,infant_sha256:f93a9c39efa580d0dc51613e87b387de74a3ccd1871ab80ccaea51544c164494,baby,2
stage1,rec_fcc4c169f306104793fd,infant_sha256:3aee28552080d0db55ac45d25e6d46ebae7467cc388c524b13faf129bf003010,baby,2
stage1,rec_020faabb65976146dcf3,infant_sha256:0730bb9f981a9e71d30c01c4cb8b49dd92462961dba49917b09d4e8259bb267b,baby,2
stage1,rec_fac87a465c8472b089f6,infant_sha256:6d6c795a4b310d3d3438e948c6795c7460baa61191db37787333a9c602904bec,baby,2
stage1,rec_fba775c7ee6d938c4a28,infant_sha256:5377e15bec247bb4fc99b1fb8b9da60f015ba762d74eeff24cd2f5585862eb51,baby,2
stage1,rec_74b947283511c8751b65,infant_sha256:75f1981944e666889743efa10e8461490c9a40a1b0c600459bfedfdab44ecc12,baby,2
stage1,rec_5e6be8ab7bbd234bfa10,infant_sha256:c4f4a1548a19501b1d751ad9e0d2b6251522cb1de1ce7392a002730db46b8c4d,baby,2
stage1,rec_bd2fd049120ea1834eaf,infant_sha256:ee3d933a7485197a861b93e6d4226eda462161b8d8e1aeba6bd82317ab483eb4,baby,2
stage1,rec_984c63597c96f9a7a5eb,infant_sha256:897e10fc891184fea67b55a1d6172c82716c3eded3311b0daf1d890d2ec3585f,baby,2
stage1,rec_fdf6fac981d89bd04593,infant_sha256:360328c4f90bd65406dae9c7ae0a71c505ee02e6c3a8d414ef7d8f7deaeebe9b,baby,2
stage1,rec_fae98644f14f54a8f0a4,infant_sha256:56262ce33994c24595d6de80a4084a2ac07fc271fab6fffcb3e6cfc02077a954,baby,2
stage1,rec_a13b92fdc5317e0a51d9,infant_sha256:3612c6e713d6fa175f01fc0fdda22cbf69645195a98c99ce5117adb320cdfdb5,baby,2
stage1,rec_3e28c761181c5229dd97,infant_sha256:d459aeda7d0acac003df889d79e0a686cb0b60feea7535645033d41d3b2eaed9,baby,2
stage1,rec_983c3aa745cbf8ace922,infant_sha256:776a46f236f7f92e9d2626dfb5fd06166dad5725ef7fe25b2d551cd2e4228c6b,baby,2
stage1,rec_9b5466053393e9dbc382,infant_sha256:d29ec9cc5c98826ff3bb80cd1628ed97a56e4ddbc03a50e08522c8bfb7ef5edb,baby,2
stage1,rec_0bf28df218daf1ccd7d4,infant_sha256:1df157c70c1c5a153efa06c6639e6dbd8f5cb0caaf6f6f807d8a02c5e9940f6a,baby,2
stage1,rec_02cdbe8c0204373d3f9c,infant_sha256:7ce5cb9618fc4fb9f9c81c566727dcfa577545080b1c447b7946b118b83865e3,baby,2
stage1,rec_71271d173296dd73b1cc,infant_sha256:add9437b8e8a18a0f41cc8d6e8fba8f92ae5a7d8741f30145579fec59cfb5b88,baby,2
stage1,rec_179925449a09539a329f,infant_sha256:b0b0759f590ffc6bc0f55ccdc60c0c1ac866d5aa032cca028f8b703ef4444894,baby,2
stage1,rec_43b3fbffb18394a3d9df,infant_sha256:18c86bdda8a8249424891a83f4c8c79b2b7530673f6691e4fe842c47477bce54,baby,2
stage1,rec_aef5992e5f42844e0dda,infant_sha256:a5e0e3325a517e18c8dc703abc524bdb1722d288f38ad4b83f43a4961fa378b5,baby,2
stage1,rec_5a1f57001a9a5cb17ad8,infant_sha256:c3dea00222599d49d57fe8193035082e86625cfc0fafbc0515c3e2b8c2c6be51,baby,2
stage1,rec_3dff757b4adba1651a52,infant_sha256:79fb7fce520d39a2373d6d6baf8120e9927631024cd8a25b40c4639f8ca1f7dc,baby,2
